Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
130,US-2022-100130,03/27/2022,03/31/2022,Second Class,CU-10404,Customer 231,Corporate,United States,Illinois,Illinois,71016,Central,OFF-BIN-3276,Office Supplies,Binders,Binders model 157,396.79,7,0.3,99.57
131,US-2021-100131,01/12/2021,01/18/2021,Standard Class,CU-10734,Customer 477,Corporate,United States,Florida,Florida,47113,South,TEC-COP-6539,Technology,Copiers,Copiers model 262,9139.3,8,0.1,2912.77
132,US-2023-100132,06/10/2023,06/17/2023,First Class,CU-10706,Customer 758,Corporate,United States,Pennsylvania,Pennsylvania,12200,East,OFF-ART-5098,Office Supplies,Art,Art model 66,557.14,5,0.15,97.32
133,US-2022-100133,11/24/2022,11/25/2022,Second Class,CU-10278,Customer 431,Consumer,United States,North Carolina,North Carolina,33184,South,OFF-STO-5722,Office Supplies,Storage,Storage model 260,41.71,5,0.4,-2.51
134,US-2023-100134,03/11/2023,03/15/2023,Second Class,CU-10623,Customer 297,Home Office,United States,New Jersey,New Jersey,76958,East,FUR-FUR-9351,Furniture,Furnishings,Furnishings model 159,911.13,4,0.4,-49.21
135,US-2022-100135,03/30/2022,04/01/2022,First Class,CU-10710,Customer 542,Consumer,United States,Pennsylvania,Pennsylvania,92969,East,OFF-STO-8433,Office Supplies,Storage,Storage model 100,55.69,1,0.0,1.56
136,US-2021-100136,10/01/2021,10/02/2021,Second Class,CU-10057,Customer 29,Consumer,United States,Florida,Florida,66781,South,FUR-BOO-4683,Furniture,Bookcases,Bookcases model 264,3244.51,4,0.3,-62.91
137,US-2022-100137,08/29/2022,09/02/2022,Standard Class,CU-10276,Customer 639,Corporate,United States,Oregon,Oregon,85785,West,OFF-STO-7201,Office Supplies,Storage,Storage model 99,207.26,7,0.0,25.22
138,US-2024-100138,07/11/2024,07/17/2024,Standard Class,CU-10246,Customer 271,Corporate,United States,North Carolina,North Carolina,59885,South,FUR-FUR-3560,Furniture,Furnishings,Furnishings model 186,468.26,2,0.0,44.56
139,US-2022-100139,04/24/2022,04/29/2022,Standard Class,CU-10539,Customer 264,Consumer,United States,Oregon,Oregon,49686,West,FUR-TAB-8491,Furniture,Tables,Tables model 223,3667.76,6,0.1,-155.91
140,US-2021-100140,02/24/2021,03/02/2021,Second Class,CU-10378,Customer 798,Home Office,United States,Florida,Florida,76375,South,OFF-LAB-2079,Office Supplies,Labels,Labels model 22,828.12,9,0.1,142.11
141,US-2022-100141,05/04/2022,05/08/2022,Standard Class,CU-10374,Customer 516,Home Office,United States,Oregon,Oregon,48874,West,TEC-MAC-4297,Technology,Machines,Machines model 231,2346.73,6,0.0,-161.34
142,US-2024-100142,11/25/2024,11/27/2024,Second Class,CU-10752,Customer 122,Home Office,United States,Michigan,Michigan,30760,Central,OFF-BIN-3249,Office Supplies,Binders,Binders model 271,91.55,1,0.15,5.36
143,US-2022-100143,06/10/2022,06/17/2022,Same Day,CU-10179,Customer 87,Consumer,United States,North Carolina,North Carolina,57409,South,TEC-COP-4067,Technology,Copiers,Copiers model 192,4065.54,8,0.15,893.01
144,US-2022-100144,07/08/2022,07/12/2022,Second Class,CU-10666,Customer 768,Corporate,United States,Ohio,Ohio,34221,Central,FUR-FUR-1339,Furniture,Furnishings,Furnishings model 96,1830.94,7,0.5,-98.81
145,US-2023-100145,04/21/2023,04/26/2023,First Class,CU-10326,Customer 788,Consumer,United States,Michigan,Michigan,50164,Central,OFF-STO-1506,Office Supplies,Storage,Storage model 69,213.46,4,0.0,66.57
146,US-2024-100146,11/26/2024,11/29/2024,Standard Class,CU-10141,Customer 17,Home Office,United States,Massachusetts,Massachusetts,86390,East,FUR-TAB-1923,Furniture,Tables,Tables model 47,1214.98,2,0.0,92.59
147,US-2022-100147,07/13/2022,07/14/2022,Standard Class,CU-10642,Customer 717,Consumer,United States,Michigan,Michigan,28250,Central,OFF-STO-8273,Office Supplies,Storage,Storage model 198,30.02,5,0.3,0.13
148,US-2024-100148,06/26/2024,06/30/2024,Second Class,CU-10240,Customer 287,Consumer,United States,New Jersey,New Jersey,11659,East,TEC-ACC-3928,Technology,Accessories,Accessories model 132,2795.97,6,0.0,1099.7
149,US-2023-100149,02/02/2023,02/08/2023,Standard Class,CU-10569,Customer 460,Consumer,United States,Michigan,Michigan,50940,Central,TEC-ACC-2461,Technology,Accessories,Accessories model 124,2235.72,2,0.0,313.09
150,US-2022-100150,09/29/2022,10/01/2022,Same Day,CU-10743,Customer 156,Consumer,United States,New York,New York,91530,East,TEC-COP-3093,Technology,Copiers,Copiers model 291,10303.91,6,0.0,2082.4
151,US-2021-100151,03/30/2021,04/04/2021,Second Class,CU-10491,Customer 146,Home Office,United States,New Jersey,New Jersey,86407,East,TEC-PHO-5714,Technology,Phones,Phones model 142,2911.57,9,0.2,-186.52
152,US-2021-100152,07/10/2021,07/16/2021,Standard Class,CU-10295,Customer 757,Corporate,United States,Michigan,Michigan,87359,Central,TEC-MAC-6909,Technology,Machines,Machines model 114,772.59,1,0.4,165.35
153,US-2022-100153,11/29/2022,12/06/2022,Standard Class,CU-10206,Customer 248,Home Office,United States,Massachusetts,Massachusetts,16411,East,OFF-PAP-4735,Office Supplies,Paper,Paper model 143,296.32,2,0.0,19.91
154,US-2021-100154,02/07/2021,02/13/2021,First Class,CU-10416,Customer 551,Consumer,United States,Alabama,Alabama,54033,South,OFF-PAP-3545,Office Supplies,Paper,Paper model 43,466.12,7,0.15,14.96
155,US-2023-100155,03/03/2023,03/06/2023,Second Class,CU-10111,Customer 244,Consumer,United States,California,California,43634,West,FUR-TAB-3957,Furniture,Tables,Tables model 195,2124.58,5,0.0,415.79
156,US-2022-100156,05/06/2022,05/10/2022,Standard Class,CU-10315,Customer 605,Corporate,United States,Florida,Florida,41034,South,OFF-BIN-8687,Office Supplies,Binders,Binders model 126,171.29,3,0.15,13.11
157,US-2022-100157,04/19/2022,04/20/2022,Same Day,CU-10481,Customer 589,Consumer,United States,Texas,Texas,13811,Central,TEC-COP-4297,Technology,Copiers,Copiers model 134,12330.35,9,0.15,497.86
158,US-2021-100158,05/15/2021,05/22/2021,Standard Class,CU-10012,Customer 14,Corporate,United States,North Carolina,North Carolina,21782,South,OFF-BIN-2867,Office Supplies,Binders,Binders model 16,246.74,2,0.1,100.32
159,US-2021-100159,03/08/2021,03/09/2021,First Class,CU-10338,Customer 130,Home Office,United States,Ohio,Ohio,50342,Central,OFF-PAP-2159,Office Supplies,Paper,Paper model 84,389.25,5,0.0,65.99
160,US-2024-100160,08/24/2024,08/31/2024,Standard Class,CU-10149,Customer 405,Home Office,United States,Nevada,Nevada,70732,West,OFF-PAP-4354,Office Supplies,Paper,Paper model 79,28.52,3,0.0,3.15
161,US-2022-100161,11/03/2022,11/07/2022,Standard Class,CU-10289,Customer 451,Corporate,United States,Illinois,Illinois,54513,Central,OFF-PAP-5980,Office Supplies,Paper,Paper model 38,480.11,6,0.3,-52.06
162,US-2022-100162,03/10/2022,03/16/2022,Standard Class,CU-10749,Customer 89,Home Office,United States,Florida,Florida,56724,South,FUR-TAB-8427,Furniture,Tables,Tables model 160,4326.47,9,0.5,1031.23
163,US-2021-100163,04/18/2021,04/25/2021,Standard Class,CU-10211,Customer 729,Corporate,United States,Florida,Florida,44075,South,FUR-TAB-4763,Furniture,Tables,Tables model 116,501.76,6,0.0,94.57
164,US-2023-100164,06/02/2023,06/03/2023,Standard Class,CU-10161,Customer 26,Corporate,United States,Georgia,Georgia,79653,South,FUR-CHA-1611,Furniture,Chairs,Chairs model 229,2017.07,3,0.1,140.8
165,US-2021-100165,06/27/2021,07/03/2021,Standard Class,CU-10645,Customer 221,Corporate,United States,Ohio,Ohio,69060,Central,OFF-LAB-2200,Office Supplies,Labels,Labels model 11,831.45,7,0.5,15.38
166,US-2023-100166,01/29/2023,02/04/2023,Standard Class,CU-10078,Customer 680,Home Office,United States,Ohio,Ohio,48258,Central,OFF-ART-1434,Office Supplies,Art,Art model 263,252.42,4,0.1,42.86
167,US-2024-100167,01/11/2024,01/14/2024,Standard Class,CU-10402,Customer 440,Home Office,United States,Pennsylvania,Pennsylvania,47206,East,OFF-LAB-5349,Office Supplies,Labels,Labels model 247,296.23,7,0.0,151.37
168,US-2022-100168,12/27/2022,01/03/2023,Standard Class,CU-10670,Customer 132,Home Office,United States,Georgia,Georgia,93662,South,TEC-COP-9459,Technology,Copiers,Copiers model 35,2100.13,6,0.2,606.66
169,US-2022-100169,05/07/2022,05/12/2022,First Class,CU-10652,Customer 208,Corporate,United States,Oregon,Oregon,90524,West,FUR-TAB-3328,Furniture,Tables,Tables model 56,205.13,2,0.15,-1.44
170,US-2022-100170,12/18/2022,12/22/2022,First Class,CU-10125,Customer 736,Consumer,United States,Washington,Washington,17898,West,OFF-STO-9083,Office Supplies,Storage,Storage model 35,682.35,5,0.3,105.77
171,US-2022-100171,04/22/2022,04/25/2022,Standard Class,CU-10361,Customer 472,Corporate,United States,Ohio,Ohio,13487,Central,OFF-LAB-2048,Office Supplies,Labels,Labels model 196,227.9,7,0.0,57.47
172,US-2024-100172,03/12/2024,03/19/2024,Standard Class,CU-10598,Customer 668,Corporate,United States,Pennsylvania,Pennsylvania,15456,East,FUR-TAB-5219,Furniture,Tables,Tables model 111,6167.86,8,0.1,1371.41
173,US-2023-100173,10/14/2023,10/16/2023,Standard Class,CU-10501,Customer 212,Corporate,United States,Illinois,Illinois,96957,Central,FUR-CHA-3694,Furniture,Chairs,Chairs model 157,1071.4,3,0.2,121.73
174,US-2023-100174,11/05/2023,11/09/2023,Second Class,CU-10558,Customer 23,Home Office,United States,Massachusetts,Massachusetts,55690,East,FUR-FUR-1728,Furniture,Furnishings,Furnishings model 217,7638.42,9,0.15,932.53
175,US-2022-100175,10/14/2022,10/20/2022,Second Class,CU-10673,Customer 390,Corporate,United States,Alabama,Alabama,47819,South,OFF-ART-1184,Office Supplies,Art,Art model 57,61.69,6,0.0,31.33
176,US-2023-100176,10/07/2023,10/08/2023,Second Class,CU-10710,Customer 171,Home Office,United States,Georgia,Georgia,37686,South,FUR-TAB-6457,Furniture,Tables,Tables model 90,2973.21,5,0.5,-418.92
177,US-2024-100177,08/05/2024,08/06/2024,Standard Class,CU-10583,Customer 629,Consumer,United States,Texas,Texas,56953,Central,FUR-TAB-6041,Furniture,Tables,Tables model 129,7477.62,9,0.1,2206.41
178,US-2024-100178,04/21/2024,04/22/2024,Standard Class,CU-10307,Customer 492,Corporate,United States,Oregon,Oregon,92731,West,TEC-COP-8583,Technology,Copiers,Copiers model 10,2297.81,4,0.0,339.75
179,US-2022-100179,03/04/2022,03/06/2022,Standard Class,CU-10788,Customer 250,Consumer,United States,Florida,Florida,84407,South,FUR-CHA-3762,Furniture,Chairs,Chairs model 42,883.15,4,0.1,287.28
180,US-2024-100180,04/30/2024,05/03/2024,Second Class,CU-10454,Customer 1,Consumer,United States,Illinois,Illinois,15975,Central,TEC-ACC-9913,Technology,Accessories,Accessories model 258,1121.9,6,0.2,40.4
181,US-2024-100181,07/20/2024,07/21/2024,Standard Class,CU-10682,Customer 711,Consumer,United States,Ohio,Ohio,99017,Central,FUR-BOO-4608,Furniture,Bookcases,Bookcases model 45,1172.64,5,0.2,457.69
182,US-2021-100182,05/24/2021,05/31/2021,Standard Class,CU-10532,Customer 342,Home Office,United States,Ohio,Ohio,39420,Central,OFF-BIN-7265,Office Supplies,Binders,Binders model 92,83.77,2,0.1,8.33
183,US-2024-100183,03/23/2024,03/30/2024,Standard Class,CU-10481,Customer 90,Home Office,United States,Georgia,Georgia,14252,South,FUR-CHA-3659,Furniture,Chairs,Chairs model 228,327.44,2,0.0,71.75
184,US-2021-100184,06/05/2021,06/06/2021,Standard Class,CU-10473,Customer 317,Consumer,United States,Massachusetts,Massachusetts,27054,East,OFF-BIN-5535,Office Supplies,Binders,Binders model 38,436.13,8,0.15,-11.11
185,US-2023-100185,10/07/2023,10/13/2023,First Class,CU-10714,Customer 431,Corporate,United States,Oregon,Oregon,71369,West,TEC-ACC-9176,Technology,Accessories,Accessories model 292,5180.55,5,0.0,1872.2
186,US-2022-100186,05/24/2022,05/25/2022,Second Class,CU-10189,Customer 670,Consumer,United States,Washington,Washington,18724,West,OFF-STO-2378,Office Supplies,Storage,Storage model 270,59.08,4,0.0,8.52
187,US-2024-100187,05/20/2024,05/25/2024,Same Day,CU-10605,Customer 47,Consumer,United States,North Carolina,North Carolina,62876,South,OFF-BIN-2714,Office Supplies,Binders,Binders model 199,327.48,3,0.0,92.55
188,US-2022-100188,12/29/2022,12/31/2022,Standard Class,CU-10161,Customer 605,Home Office,United States,Washington,Washington,62666,West,TEC-COP-4107,Technology,Copiers,Copiers model 197,1063.1,1,0.0,162.13
189,US-2024-100189,03/11/2024,03/16/2024,Second Class,CU-10430,Customer 264,Consumer,United States,Michigan,Michigan,18136,Central,TEC-ACC-4588,Technology,Accessories,Accessories model 178,4800.01,9,0.1,-1035.98
190,US-2022-100190,07/09/2022,07/14/2022,Standard Class,CU-10473,Customer 264,Consumer,United States,New York,New York,14534,East,TEC-ACC-8044,Technology,Accessories,Accessories model 43,13250.61,9,0.2,767.08
191,US-2022-100191,07/12/2022,07/16/2022,First Class,CU-10187,Customer 458,Consumer,United States,California,California,19973,West,TEC-MAC-9310,Technology,Machines,Machines model 182,12947.08,9,0.1,1341.41
192,US-2024-100192,11/11/2024,11/18/2024,Standard Class,CU-10706,Customer 501,Consumer,United States,Alabama,Alabama,71470,South,FUR-CHA-7952,Furniture,Chairs,Chairs model 285,4177.72,9,0.2,2049.36
193,US-2023-100193,05/25/2023,06/01/2023,Standard Class,CU-10749,Customer 561,Home Office,United States,Nevada,Nevada,30945,West,FUR-CHA-3853,Furniture,Chairs,Chairs model 251,2924.86,6,0.1,-398.83
194,US-2024-100194,12/23/2024,12/25/2024,First Class,CU-10130,Customer 39,Consumer,United States,California,California,91223,West,OFF-PAP-9525,Office Supplies,Paper,Paper model 248,212.48,4,0.3,-1.06
195,US-2023-100195,01/21/2023,01/26/2023,Standard Class,CU-10013,Customer 253,Corporate,United States,Oregon,Oregon,55646,West,OFF-ART-1000,Office Supplies,Art,Art model 131,436.08,5,0.1,54.49
196,US-2024-100196,07/19/2024,07/22/2024,Second Class,CU-10775,Customer 606,Home Office,United States,Illinois,Illinois,95499,Central,OFF-PAP-3931,Office Supplies,Paper,Paper model 86,49.81,1,0.1,23.49
197,US-2022-100197,01/08/2022,01/12/2022,Standard Class,CU-10024,Customer 381,Home Office,United States,Michigan,Michigan,13712,Central,OFF-BIN-7533,Office Supplies,Binders,Binders model 30,802.04,8,0.1,221.19
198,US-2023-100198,08/20/2023,08/24/2023,Standard Class,CU-10600,Customer 110,Consumer,United States,Oregon,Oregon,93355,West,FUR-FUR-4427,Furniture,Furnishings,Furnishings model 8,4313.31,6,0.15,1670.74
199,US-2022-100199,05/31/2022,06/01/2022,First Class,CU-10356,Customer 624,Corporate,United States,Nevada,Nevada,68730,West,FUR-BOO-8766,Furniture,Bookcases,Bookcases model 38,1945.08,6,0.1,343.7
200,US-2022-100200,06/25/2022,06/28/2022,Standard Class,CU-10754,Customer 81,Home Office,United States,Georgia,Georgia,22973,South,FUR-FUR-5158,Furniture,Furnishings,Furnishings model 184,7490.91,9,0.1,997.54
201,US-2022-100201,03/18/2022,03/25/2022,First Class,CU-10655,Customer 446,Home Office,United States,Florida,Florida,84075,South,OFF-ART-9224,Office Supplies,Art,Art model 270,1022.02,9,0.1,271.79
202,US-2023-100202,05/04/2023,05/11/2023,Standard Class,CU-10456,Customer 471,Home Office,United States,Nevada,Nevada,54690,West,OFF-LAB-8498,Office Supplies,Labels,Labels model 266,776.29,9,0.0,404.41
203,US-2021-100203,12/19/2021,12/23/2021,First Class,CU-10167,Customer 211,Home Office,United States,Michigan,Michigan,36194,Central,OFF-STO-8455,Office Supplies,Storage,Storage model 264,190.44,6,0.2,28.75
204,US-2021-100204,09/06/2021,09/12/2021,Standard Class,CU-10794,Customer 327,Home Office,United States,Oregon,Oregon,60891,West,OFF-ART-5835,Office Supplies,Art,Art model 32,119.33,1,0.1,38.86
205,US-2024-100205,08/25/2024,08/28/2024,Standard Class,CU-10196,Customer 241,Consumer,United States,Florida,Florida,65284,South,OFF-LAB-6101,Office Supplies,Labels,Labels model 134,731.06,6,0.0,-14.35
206,US-2021-100206,11/27/2021,12/01/2021,Standard Class,CU-10377,Customer 69,Corporate,United States,Washington,Washington,62440,West,OFF-STO-6985,Office Supplies,Storage,Storage model 86,212.66,2,0.2,70.31
207,US-2021-100207,09/07/2021,09/09/2021,Standard Class,CU-10408,Customer 754,Corporate,United States,North Carolina,North Carolina,45396,South,OFF-PAP-9422,Office Supplies,Paper,Paper model 261,256.23,5,0.5,41.28
208,US-2023-100208,12/03/2023,12/09/2023,Same Day,CU-10567,Customer 58,Home Office,United States,North Carolina,North Carolina,32252,South,OFF-STO-3706,Office Supplies,Storage,Storage model 75,806.46,6,0.0,180.39
209,US-2022-100209,05/01/2022,05/05/2022,Standard Class,CU-10792,Customer 342,Consumer,United States,Florida,Florida,25114,South,OFF-LAB-3289,Office Supplies,Labels,Labels model 222,402.75,5,0.2,-20.64
210,US-2023-100210,01/26/2023,02/02/2023,Standard Class,CU-10002,Customer 45,Consumer,United States,Alabama,Alabama,57665,South,OFF-BIN-3311,Office Supplies,Binders,Binders model 212,769.33,9,0.0,194.47
211,US-2023-100211,02/19/2023,02/21/2023,Standard Class,CU-10611,Customer 756,Home Office,United States,New Jersey,New Jersey,30276,East,TEC-PHO-1315,Technology,Phones,Phones model 217,869.58,2,0.0,-72.59
212,US-2022-100212,08/16/2022,08/22/2022,Standard Class,CU-10695,Customer 469,Consumer,United States,Ohio,Ohio,38418,Central,TEC-PHO-1241,Technology,Phones,Phones model 22,8450.26,9,0.15,-78.57
213,US-2021-100213,03/22/2021,03/28/2021,Standard Class,CU-10792,Customer 524,Corporate,United States,Ohio,Ohio,68373,Central,OFF-STO-5991,Office Supplies,Storage,Storage model 154,967.43,8,0.0,163.29
214,US-2024-100214,02/24/2024,02/25/2024,First Class,CU-10510,Customer 363,Corporate,United States,Pennsylvania,Pennsylvania,44686,East,FUR-BOO-5850,Furniture,Bookcases,Bookcases model 250,333.01,1,0.15,21.44
215,US-2024-100215,03/25/2024,03/31/2024,Standard Class,CU-10463,Customer 487,Corporate,United States,Texas,Texas,15517,Central,TEC-ACC-5059,Technology,Accessories,Accessories model 179,1173.79,1,0.2,550.2
216,US-2023-100216,04/15/2023,04/21/2023,Standard Class,CU-10147,Customer 380,Consumer,United States,Texas,Texas,60280,Central,OFF-PAP-5691,Office Supplies,Paper,Paper model 85,88.01,8,0.15,15.73
217,US-2024-100217,01/05/2024,01/08/2024,Standard Class,CU-10543,Customer 664,Consumer,United States,North Carolina,North Carolina,83125,South,TEC-MAC-5698,Technology,Machines,Machines model 221,11626.22,7,0.2,2713.2
218,US-2021-100218,10/23/2021,10/29/2021,Second Class,CU-10547,Customer 304,Home Office,United States,New York,New York,48969,East,OFF-STO-5894,Office Supplies,Storage,Storage model 132,673.74,7,0.1,150.5
219,US-2024-100219,07/17/2024,07/19/2024,Standard Class,CU-10051,Customer 428,Home Office,United States,Florida,Florida,78222,South,OFF-PAP-3462,Office Supplies,Paper,Paper model 281,346.8,6,0.1,25.17
220,US-2021-100220,01/10/2021,01/14/2021,Standard Class,CU-10331,Customer 521,Home Office,United States,Oregon,Oregon,60123,West,OFF-STO-3697,Office Supplies,Storage,Storage model 279,445.84,9,0.1,127.27
221,US-2021-100221,01/25/2021,01/26/2021,Standard Class,CU-10199,Customer 99,Home Office,United States,New York,New York,24568,East,OFF-ART-2752,Office Supplies,Art,Art model 28,141.37,4,0.1,8.47
222,US-2022-100222,04/29/2022,05/01/2022,Second Class,CU-10019,Customer 516,Consumer,United States,Oregon,Oregon,64925,West,OFF-PAP-5896,Office Supplies,Paper,Paper model 296,82.82,4,0.0,37.79
